absorber_thickness,defect_density,series_resistance,shunt_resistance,PCE (%)
9.00E-01,1.00E+15,6.00E+00,1.00E+02,1.32E+01
9.00E-01,1.00E+15,6.00E+00,1.00E+03,2.24E+01
9.00E-01,1.00E+15,6.00E+00,1.00E+04,2.33E+01
9.00E-01,1.00E+15,6.00E+00,1.00E+05,2.34E+01
9.00E-01,1.00E+15,6.00E+00,1.00E+06,2.34E+01
9.00E-01,1.00E+15,6.00E+00,1.00E+07,2.34E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+02,1.18E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+03,1.95E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+04,2.04E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+05,2.04E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+06,2.04E+01
9.00E-01,1.00E+16,6.00E+00,1.00E+07,2.04E+01
9.00E-01,1.00E+17,6.00E+00,1.00E+02,9.44E+00
9.00E-01,1.00E+17,6.00E+00,1.00E+03,1.50E+01
9.00E-01,1.00E+17,6.00E+00,1.00E+04,1.56E+01
9.00E-01,1.00E+17,6.00E+00,1.00E+05,1.56E+01
9.00E-01,1.00E+17,6.00E+00,1.00E+06,1.56E+01
9.00E-01,1.00E+17,6.00E+00,1.00E+07,1.56E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+02,1.40E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+03,2.53E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+04,2.64E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+05,2.66E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+06,2.66E+01
1.00E+00,1.00E+13,6.00E+00,1.00E+07,2.66E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+02,1.38E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+03,2.41E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+04,2.51E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+05,2.52E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+06,2.52E+01
1.00E+00,1.00E+14,6.00E+00,1.00E+07,2.52E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+02,1.33E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+03,2.24E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+04,2.33E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+05,2.34E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+06,2.34E+01
1.00E+00,1.00E+15,6.00E+00,1.00E+07,2.34E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+02,1.18E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+03,1.95E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+04,2.03E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+05,2.04E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+06,2.04E+01
1.00E+00,1.00E+16,6.00E+00,1.00E+07,2.04E+01
1.00E+00,1.00E+17,6.00E+00,1.00E+02,9.42E+00
1.00E+00,1.00E+17,6.00E+00,1.00E+03,1.50E+01
1.00E+00,1.00E+17,6.00E+00,1.00E+04,1.55E+01
1.00E+00,1.00E+17,6.00E+00,1.00E+05,1.56E+01
1.00E+00,1.00E+17,6.00E+00,1.00E+06,1.56E+01
1.00E+00,1.00E+17,6.00E+00,1.00E+07,1.56E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+02,1.41E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+03,2.54E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+04,2.65E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+05,2.66E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+06,2.66E+01
1.10E+00,1.00E+13,6.00E+00,1.00E+07,2.66E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+02,1.39E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+03,2.41E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+04,2.51E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+05,2.52E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+06,2.52E+01
1.10E+00,1.00E+14,6.00E+00,1.00E+07,2.52E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+02,1.34E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+03,2.24E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+04,2.33E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+05,2.34E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+06,2.34E+01
1.10E+00,1.00E+15,6.00E+00,1.00E+07,2.34E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+02,1.18E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+03,1.94E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+04,2.02E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+05,2.03E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+06,2.03E+01
1.10E+00,1.00E+16,6.00E+00,1.00E+07,2.03E+01
1.10E+00,1.00E+17,6.00E+00,1.00E+02,9.41E+00
1.10E+00,1.00E+17,6.00E+00,1.00E+03,1.50E+01
1.10E+00,1.00E+17,6.00E+00,1.00E+04,1.55E+01
1.10E+00,1.00E+17,6.00E+00,1.00E+05,1.56E+01
1.10E+00,1.00E+17,6.00E+00,1.00E+06,1.56E+01
1.10E+00,1.00E+17,6.00E+00,1.00E+07,1.56E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+02,1.42E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+03,2.54E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+04,2.66E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+05,2.67E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+06,2.67E+01
1.20E+00,1.00E+13,6.00E+00,1.00E+07,2.67E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+02,1.40E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+03,2.42E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+04,2.51E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+05,2.52E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+06,2.52E+01
1.20E+00,1.00E+14,6.00E+00,1.00E+07,2.52E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+02,1.34E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+03,2.24E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+04,2.33E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+05,2.34E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+06,2.34E+01
1.20E+00,1.00E+15,6.00E+00,1.00E+07,2.34E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+02,1.17E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+03,1.94E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+04,2.01E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+05,2.02E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+06,2.02E+01
1.20E+00,1.00E+16,6.00E+00,1.00E+07,2.02E+01
1.20E+00,1.00E+17,6.00E+00,1.00E+02,9.41E+00
1.20E+00,1.00E+17,6.00E+00,1.00E+03,1.50E+01
1.20E+00,1.00E+17,6.00E+00,1.00E+04,1.55E+01
1.20E+00,1.00E+17,6.00E+00,1.00E+05,1.56E+01
1.20E+00,1.00E+17,6.00E+00,1.00E+06,1.56E+01
1.20E+00,1.00E+17,6.00E+00,1.00E+07,1.56E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+02,1.43E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+03,2.55E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+04,2.66E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+05,2.67E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+06,2.67E+01
1.30E+00,1.00E+13,6.00E+00,1.00E+07,2.67E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+02,1.41E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+03,2.42E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+04,2.51E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+05,2.52E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+06,2.52E+01
1.30E+00,1.00E+14,6.00E+00,1.00E+07,2.52E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+02,1.35E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+03,2.24E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+04,2.33E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+05,2.34E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+06,2.34E+01
1.30E+00,1.00E+15,6.00E+00,1.00E+07,2.34E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+02,1.17E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+03,1.93E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+04,2.01E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+05,2.02E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+06,2.02E+01
1.30E+00,1.00E+16,6.00E+00,1.00E+07,2.02E+01
1.30E+00,1.00E+17,6.00E+00,1.00E+02,9.41E+00
1.30E+00,1.00E+17,6.00E+00,1.00E+03,1.49E+01
1.30E+00,1.00E+17,6.00E+00,1.00E+04,1.55E+01
1.30E+00,1.00E+17,6.00E+00,1.00E+05,1.56E+01
1.30E+00,1.00E+17,6.00E+00,1.00E+06,1.56E+01
1.30E+00,1.00E+17,6.00E+00,1.00E+07,1.56E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+02,1.44E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+03,2.55E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+04,2.66E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+05,2.67E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+06,2.67E+01
1.40E+00,1.00E+13,6.00E+00,1.00E+07,2.67E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+02,1.41E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+03,2.41E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+04,2.51E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+05,2.52E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+06,2.52E+01
1.40E+00,1.00E+14,6.00E+00,1.00E+07,2.52E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+02,1.35E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+03,2.24E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+04,2.33E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+05,2.34E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+06,2.34E+01
1.40E+00,1.00E+15,6.00E+00,1.00E+07,2.34E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+02,1.16E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+03,1.93E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+04,2.00E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+05,2.01E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+06,2.01E+01
1.40E+00,1.00E+16,6.00E+00,1.00E+07,2.01E+01
1.40E+00,1.00E+17,6.00E+00,1.00E+02,9.41E+00
1.40E+00,1.00E+17,6.00E+00,1.00E+03,1.49E+01
1.40E+00,1.00E+17,6.00E+00,1.00E+04,1.55E+01
1.40E+00,1.00E+17,6.00E+00,1.00E+05,1.56E+01
1.40E+00,1.00E+17,6.00E+00,1.00E+06,1.56E+01
1.40E+00,1.00E+17,6.00E+00,1.00E+07,1.56E+01
3.00E-01,1.00E+13,7.00E+00,1.00E+02,9.59E+00
3.00E-01,1.00E+13,7.00E+00,1.00E+03,2.12E+01
3.00E-01,1.00E+13,7.00E+00,1.00E+04,2.24E+01
3.00E-01,1.00E+13,7.00E+00,1.00E+05,2.25E+01
3.00E-01,1.00E+13,7.00E+00,1.00E+06,2.25E+01
3.00E-01,1.00E+13,7.00E+00,1.00E+07,2.25E+01
3.00E-01,1.00E+14,7.00E+00,1.00E+02,9.59E+00
3.00E-01,1.00E+14,7.00E+00,1.00E+03,2.04E+01
3.00E-01,1.00E+14,7.00E+00,1.00E+04,2.15E+01
3.00E-01,1.00E+14,7.00E+00,1.00E+05,2.16E+01
3.00E-01,1.00E+14,7.00E+00,1.00E+06,2.16E+01
3.00E-01,1.00E+14,7.00E+00,1.00E+07,2.16E+01
3.00E-01,1.00E+15,7.00E+00,1.00E+02,9.52E+00
3.00E-01,1.00E+15,7.00E+00,1.00E+03,1.92E+01
3.00E-01,1.00E+15,7.00E+00,1.00E+04,2.02E+01
3.00E-01,1.00E+15,7.00E+00,1.00E+05,2.02E+01
3.00E-01,1.00E+15,7.00E+00,1.00E+06,2.03E+01
3.00E-01,1.00E+15,7.00E+00,1.00E+07,2.03E+01
3.00E-01,1.00E+16,7.00E+00,1.00E+02,9.22E+00
3.00E-01,1.00E+16,7.00E+00,1.00E+03,1.74E+01
3.00E-01,1.00E+16,7.00E+00,1.00E+04,1.82E+01
3.00E-01,1.00E+16,7.00E+00,1.00E+05,1.83E+01
3.00E-01,1.00E+16,7.00E+00,1.00E+06,1.83E+01
3.00E-01,1.00E+16,7.00E+00,1.00E+07,1.83E+01
3.00E-01,1.00E+17,7.00E+00,1.00E+02,8.49E+00
3.00E-01,1.00E+17,7.00E+00,1.00E+03,1.41E+01
3.00E-01,1.00E+17,7.00E+00,1.00E+04,1.47E+01
3.00E-01,1.00E+17,7.00E+00,1.00E+05,1.48E+01
3.00E-01,1.00E+17,7.00E+00,1.00E+06,1.48E+01
3.00E-01,1.00E+17,7.00E+00,1.00E+07,1.48E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+02,1.10E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+03,2.26E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+04,2.37E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+05,2.38E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+06,2.39E+01
4.00E-01,1.00E+13,7.00E+00,1.00E+07,2.39E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+02,1.10E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+03,2.16E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+04,2.26E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+05,2.27E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+06,2.27E+01
4.00E-01,1.00E+14,7.00E+00,1.00E+07,2.27E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+02,1.09E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+03,2.03E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+04,2.12E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+05,2.13E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+06,2.13E+01
4.00E-01,1.00E+15,7.00E+00,1.00E+07,2.13E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+02,1.03E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+03,1.83E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+04,1.91E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+05,1.92E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+06,1.92E+01
4.00E-01,1.00E+16,7.00E+00,1.00E+07,1.92E+01
4.00E-01,1.00E+17,7.00E+00,1.00E+02,9.16E+00
4.00E-01,1.00E+17,7.00E+00,1.00E+03,1.47E+01
4.00E-01,1.00E+17,7.00E+00,1.00E+04,1.52E+01
4.00E-01,1.00E+17,7.00E+00,1.00E+05,1.53E+01
4.00E-01,1.00E+17,7.00E+00,1.00E+06,1.53E+01
4.00E-01,1.00E+17,7.00E+00,1.00E+07,1.53E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+02,1.20E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+03,2.34E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+04,2.46E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+05,2.47E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+06,2.47E+01
5.00E-01,1.00E+13,7.00E+00,1.00E+07,2.47E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+02,1.19E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+03,2.24E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+04,2.34E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+05,2.35E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+06,2.35E+01
5.00E-01,1.00E+14,7.00E+00,1.00E+07,2.35E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+02,1.17E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+03,2.10E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+04,2.19E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+05,2.20E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+06,2.20E+01
5.00E-01,1.00E+15,7.00E+00,1.00E+07,2.20E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+02,1.10E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+03,1.88E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+04,1.96E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+05,1.97E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+06,1.97E+01
5.00E-01,1.00E+16,7.00E+00,1.00E+07,1.97E+01
5.00E-01,1.00E+17,7.00E+00,1.00E+02,9.39E+00
5.00E-01,1.00E+17,7.00E+00,1.00E+03,1.48E+01
5.00E-01,1.00E+17,7.00E+00,1.00E+04,1.54E+01
5.00E-01,1.00E+17,7.00E+00,1.00E+05,1.54E+01
5.00E-01,1.00E+17,7.00E+00,1.00E+06,1.54E+01
5.00E-01,1.00E+17,7.00E+00,1.00E+07,1.54E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+02,1.27E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+03,2.40E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+04,2.51E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+05,2.52E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+06,2.52E+01
6.00E-01,1.00E+13,7.00E+00,1.00E+07,2.52E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+02,1.26E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+03,2.28E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+04,2.38E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+05,2.39E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+06,2.39E+01
6.00E-01,1.00E+14,7.00E+00,1.00E+07,2.39E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+02,1.23E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+03,2.14E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+04,2.23E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+05,2.24E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+06,2.24E+01
6.00E-01,1.00E+15,7.00E+00,1.00E+07,2.24E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+02,1.14E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+03,1.91E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+04,1.98E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+05,1.99E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+06,1.99E+01
6.00E-01,1.00E+16,7.00E+00,1.00E+07,1.99E+01
6.00E-01,1.00E+17,7.00E+00,1.00E+02,9.40E+00
6.00E-01,1.00E+17,7.00E+00,1.00E+03,1.48E+01
6.00E-01,1.00E+17,7.00E+00,1.00E+04,1.53E+01
6.00E-01,1.00E+17,7.00E+00,1.00E+05,1.54E+01
6.00E-01,1.00E+17,7.00E+00,1.00E+06,1.54E+01
6.00E-01,1.00E+17,7.00E+00,1.00E+07,1.54E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+02,1.31E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+03,2.43E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+04,2.54E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+05,2.55E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+06,2.55E+01
7.00E-01,1.00E+13,7.00E+00,1.00E+07,2.55E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+02,1.30E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+03,2.31E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+04,2.41E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+05,2.42E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+06,2.42E+01
7.00E-01,1.00E+14,7.00E+00,1.00E+07,2.42E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+02,1.27E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+03,2.16E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+04,2.25E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+05,2.26E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+06,2.26E+01
7.00E-01,1.00E+15,7.00E+00,1.00E+07,2.26E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+02,1.15E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+03,1.92E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+04,1.99E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+05,2.00E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+06,2.00E+01
7.00E-01,1.00E+16,7.00E+00,1.00E+07,2.00E+01
7.00E-01,1.00E+17,7.00E+00,1.00E+02,9.36E+00
7.00E-01,1.00E+17,7.00E+00,1.00E+03,1.47E+01
7.00E-01,1.00E+17,7.00E+00,1.00E+04,1.53E+01
7.00E-01,1.00E+17,7.00E+00,1.00E+05,1.53E+01
7.00E-01,1.00E+17,7.00E+00,1.00E+06,1.53E+01
7.00E-01,1.00E+17,7.00E+00,1.00E+07,1.53E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+02,1.35E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+03,2.46E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+04,2.56E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+05,2.57E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+06,2.58E+01
8.00E-01,1.00E+13,7.00E+00,1.00E+07,2.58E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+02,1.33E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+03,2.33E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+04,2.43E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+05,2.44E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+06,2.44E+01
8.00E-01,1.00E+14,7.00E+00,1.00E+07,2.44E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+02,1.29E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+03,2.18E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+04,2.27E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+05,2.27E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+06,2.27E+01
8.00E-01,1.00E+15,7.00E+00,1.00E+07,2.27E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+02,1.16E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+03,1.92E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+04,1.99E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+05,2.00E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+06,2.00E+01
8.00E-01,1.00E+16,7.00E+00,1.00E+07,2.00E+01
8.00E-01,1.00E+17,7.00E+00,1.00E+02,9.32E+00
8.00E-01,1.00E+17,7.00E+00,1.00E+03,1.47E+01
8.00E-01,1.00E+17,7.00E+00,1.00E+04,1.52E+01
8.00E-01,1.00E+17,7.00E+00,1.00E+05,1.53E+01
8.00E-01,1.00E+17,7.00E+00,1.00E+06,1.53E+01
8.00E-01,1.00E+17,7.00E+00,1.00E+07,1.53E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+02,1.37E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+03,2.47E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+04,2.58E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+05,2.59E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+06,2.59E+01
9.00E-01,1.00E+13,7.00E+00,1.00E+07,2.59E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+02,1.35E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+03,2.35E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+04,2.44E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+05,2.45E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+06,2.45E+01
9.00E-01,1.00E+14,7.00E+00,1.00E+07,2.45E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+02,1.31E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+03,2.19E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+04,2.27E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+05,2.28E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+06,2.28E+01
9.00E-01,1.00E+15,7.00E+00,1.00E+07,2.28E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+02,1.16E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+03,1.91E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+04,1.99E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+05,2.00E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+06,2.00E+01
9.00E-01,1.00E+16,7.00E+00,1.00E+07,2.00E+01
9.00E-01,1.00E+17,7.00E+00,1.00E+02,9.29E+00
9.00E-01,1.00E+17,7.00E+00,1.00E+03,1.46E+01
9.00E-01,1.00E+17,7.00E+00,1.00E+04,1.52E+01
9.00E-01,1.00E+17,7.00E+00,1.00E+05,1.53E+01
9.00E-01,1.00E+17,7.00E+00,1.00E+06,1.53E+01
9.00E-01,1.00E+17,7.00E+00,1.00E+07,1.53E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+02,1.39E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+03,2.48E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+04,2.59E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+05,2.60E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+06,2.60E+01
1.00E+00,1.00E+13,7.00E+00,1.00E+07,2.60E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+02,1.37E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+03,2.36E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+04,2.45E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+05,2.46E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+06,2.46E+01
1.00E+00,1.00E+14,7.00E+00,1.00E+07,2.46E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+02,1.32E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+03,2.19E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+04,2.28E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+05,2.29E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+06,2.29E+01
1.00E+00,1.00E+15,7.00E+00,1.00E+07,2.29E+01
1.00E+00,1.00E+16,7.00E+00,1.00E+02,1.16E+01
1.00E+00,1.00E+16,7.00E+00,1.00E+03,1.91E+01
1.00E+00,1.00E+16,7.00E+00,1.00E+04,1.98E+01
